"","concept_id","concept_code","concept_name","domain","vocabulary","is_standard","include_descendants"
"284",45757137,"10757401000119104","Pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth","Condition","SNOMED","S",FALSE
"285",45757139,"10757481000119107","Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy","Condition","SNOMED","S",FALSE
"286",44784483,"698638005","Pregnancy induced hypertension with pulmonary edema","Condition","SNOMED","S",FALSE
"287",45768884,"707409003","Primary acinar cell carcinoma of lung","Condition","SNOMED","S",FALSE
"288",45769030,"707590006","Primary acinar cell carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"289",45768863,"707386008","Primary acinar cell carcinoma of trachea","Condition","SNOMED","S",FALSE
"290",45768824,"707337006","Primary adenocarcinoma of accessory sinus","Condition","SNOMED","S",FALSE
"291",45768828,"707342003","Primary adenocarcinoma of ethmoidal sinus","Condition","SNOMED","S",FALSE
"292",45768829,"707343008","Primary adenocarcinoma of frontal sinus","Condition","SNOMED","S",FALSE
"293",45768871,"707395000","Primary adenocarcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"294",45768916,"707451005","Primary adenocarcinoma of lung","Condition","SNOMED","S",FALSE
"295",45771012,"707339009","Primary adenocarcinoma of maxillary sinus","Condition","SNOMED","S",FALSE
"296",45768878,"707402007","Primary adenocarcinoma of oropharynx","Condition","SNOMED","S",FALSE
"297",45768830,"707344002","Primary adenocarcinoma of sphenoidal sinus","Condition","SNOMED","S",FALSE
"298",45768940,"707479004","Primary adenocarcinoma of subglottis","Condition","SNOMED","S",FALSE
"299",45768936,"707475005","Primary adenocarcinoma of trachea","Condition","SNOMED","S",FALSE
"300",45768985,"707539005","Primary adenoid cystic carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"301",45768928,"707466008","Primary adenoid cystic carcinoma of lung","Condition","SNOMED","S",FALSE
"302",45768944,"707484005","Primary adenoid squamous cell carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"303",45768896,"707425008","Primary adenoid squamous cell carcinoma of larynx","Condition","SNOMED","S",FALSE
"304",45768945,"707485006","Primary adenosquamous carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"305",45768881,"707405009","Primary adenosquamous carcinoma of lung","Condition","SNOMED","S",FALSE
"306",45769024,"707583001","Primary adenosquamous carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"307",45768869,"707393007","Primary adenosquamous carcinoma of trachea","Condition","SNOMED","S",FALSE
"308",45771018,"707424007","Primary adenosquamous cell carcinoma of larynx","Condition","SNOMED","S",FALSE
"309",45768873,"707397008","Primary basal cell adenocarcinoma of oropharynx","Condition","SNOMED","S",FALSE
"310",45768946,"707486007","Primary basaloid carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"311",45768895,"707423001","Primary basaloid carcinoma of larynx","Condition","SNOMED","S",FALSE
"312",45769021,"707580003","Primary basaloid carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"313",45772941,"707481002","Primary basaloid squamous cell carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"314",45769089,"707662004","Primary basaloid squamous cell carcinoma of larynx","Condition","SNOMED","S",FALSE
"315",45768919,"707454002","Primary basaloid squamous cell carcinoma of lung","Condition","SNOMED","S",FALSE
"316",45772951,"707579001","Primary basaloid squamous cell carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"317",45772932,"707390005","Primary basaloid squamous cell carcinoma of trachea","Condition","SNOMED","S",FALSE
"318",45769028,"707587000","Primary carcinoma ex pleomorphic adenoma of oropharynx","Condition","SNOMED","S",FALSE
"319",45771013,"707345001","Primary carcinoma of accessory sinus","Condition","SNOMED","S",FALSE
"320",45768831,"707346000","Primary carcinoma of ethmoidal sinus","Condition","SNOMED","S",FALSE
"321",45768833,"707349007","Primary carcinoma of frontal sinus","Condition","SNOMED","S",FALSE
"322",45768832,"707347009","Primary carcinoma of maxillary sinus","Condition","SNOMED","S",FALSE
"323",45772927,"707348004","Primary carcinoma of sphenoidal sinus","Condition","SNOMED","S",FALSE
"324",45769035,"707596000","Primary carcinosarcoma of lung","Condition","SNOMED","S",FALSE
"325",46272955,"711414003","Primary clear cell adenocarcinoma of lung","Condition","SNOMED","S",FALSE
"326",45768877,"707401000","Primary clear cell adenocarcinoma of oropharynx","Condition","SNOMED","S",FALSE
"327",45768933,"707471001","Primary clear cell adenocarcinoma of trachea","Condition","SNOMED","S",FALSE
"328",45768918,"707453008","Primary clear cell squamous cell carcinoma of lung","Condition","SNOMED","S",FALSE
"329",45768866,"707389001","Primary clear cell squamous cell carcinoma of trachea","Condition","SNOMED","S",FALSE
"330",45771025,"707589002","Primary cystadenocarcinoma of oropharynx","Condition","SNOMED","S",FALSE
"331",45769029,"707588005","Primary epithelial-myoepithelial carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"332",45768879,"707403002","Primary fetal adenocarcinoma of lung","Condition","SNOMED","S",FALSE
"333",45768947,"707487003","Primary giant cell carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"334",45769087,"707660007","Primary giant cell carcinoma of larynx","Condition","SNOMED","S",FALSE
"335",45768868,"707392002","Primary giant cell carcinoma of trachea","Condition","SNOMED","S",FALSE
"336",45769032,"707592003","Primary infiltrating duct carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"337",45768950,"707491008","Primary lymphoepithelial carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"338",45772928,"707360003","Primary lymphoepithelial carcinoma of larynx","Condition","SNOMED","S",FALSE
"339",45769025,"707584007","Primary lymphoepithelial carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"340",45768952,"707493006","Primary lymphoepithelial carcinoma of trachea","Condition","SNOMED","S",FALSE
"341",45769098,"707674000","Primary malignant epithelial neoplasm of trachea","Condition","SNOMED","S",FALSE
"342",45770892,"10708511000119108","Primary malignant neoplasm of uterus","Condition","SNOMED","S",FALSE
"343",45768930,"707468009","Primary mixed mucinous and non-mucinous bronchiolo-alveolar carcinoma of lung","Condition","SNOMED","S",FALSE
"344",45768880,"707404008","Primary mixed subtype adenocarcinoma of lung","Condition","SNOMED","S",FALSE
"345",45768917,"707452003","Primary mucinous adenocarcinoma of lung","Condition","SNOMED","S",FALSE
"346",45768876,"707400004","Primary mucinous adenocarcinoma of oropharynx","Condition","SNOMED","S",FALSE
"347",45768935,"707473003","Primary mucinous adenocarcinoma of trachea","Condition","SNOMED","S",FALSE
"348",45768932,"707470000","Primary mucinous bronchiolo-alveolar carcinoma of lung","Condition","SNOMED","S",FALSE
"349",45769034,"707595001","Primary mucinous cystadenocarcinoma of lung","Condition","SNOMED","S",FALSE
"350",45768860,"707383000","Primary mucinous cystadenocarcinoma of trachea","Condition","SNOMED","S",FALSE
"351",45768882,"707406005","Primary mucoepidermoid carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"352",45772939,"707465007","Primary mucoepidermoid carcinoma of lung","Condition","SNOMED","S",FALSE
"353",45769031,"707591005","Primary mucoepidermoid carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"354",45768857,"707379000","Primary mucoepidermoid carcinoma of trachea","Condition","SNOMED","S",FALSE
"355",45768927,"707464006","Primary myoepithelial carcinoma of lung","Condition","SNOMED","S",FALSE
"356",45769027,"707586009","Primary myoepithelial carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"357",45768856,"707378008","Primary myoepithelial carcinoma of trachea","Condition","SNOMED","S",FALSE
"358",45768931,"707469001","Primary non-mucinous bronchiolo-alveolar carcinoma of lung","Condition","SNOMED","S",FALSE
"359",45768872,"707396004","Primary oxyphilic adenocarcinoma of oropharynx","Condition","SNOMED","S",FALSE
"360",45768886,"707411007","Primary papillary adenocarcinoma of lung","Condition","SNOMED","S",FALSE
"361",45768875,"707399006","Primary papillary adenocarcinoma of oropharynx","Condition","SNOMED","S",FALSE
"362",45768934,"707472008","Primary papillary adenocarcinoma of trachea","Condition","SNOMED","S",FALSE
"363",45768942,"707482009","Primary papillary squamous cell carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"364",45768897,"707426009","Primary papillary squamous cell carcinoma of larynx","Condition","SNOMED","S",FALSE
"365",45772938,"707455001","Primary papillary squamous cell carcinoma of lung","Condition","SNOMED","S",FALSE
"366",45769022,"707581004","Primary papillary squamous cell carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"367",45768867,"707391009","Primary papillary squamous cell carcinoma of trachea","Condition","SNOMED","S",FALSE
"368",45768922,"707458004","Primary pleomorphic carcinoma of lung","Condition","SNOMED","S",FALSE
"369",45768874,"707398003","Primary polymorphous low grade adenocarcinoma of oropharynx","Condition","SNOMED","S",FALSE
"370",45768923,"707460002","Primary pseudosarcomatous carcinoma of lung","Condition","SNOMED","S",FALSE
"371",45769058,"707627009","Primary salivary gland type carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"372",45768929,"707467004","Primary salivary gland type carcinoma of lung","Condition","SNOMED","S",FALSE
"373",45768858,"707380002","Primary salivary gland type carcinoma of trachea","Condition","SNOMED","S",FALSE
"374",45771026,"707593008","Primary salivary gland-type tumor of oropharynx","Condition","SNOMED","S",FALSE
"375",45772933,"707407001","Primary signet ring cell carcinoma of lung","Condition","SNOMED","S",FALSE
"376",45768855,"707377003","Primary signet ring cell carcinoma of trachea","Condition","SNOMED","S",FALSE
"377",45768883,"707408006","Primary small cell non-keratinizing squamous cell carcinoma of lung","Condition","SNOMED","S",FALSE
"378",45768885,"707410008","Primary solid carcinoma of lung","Condition","SNOMED","S",FALSE
"379",45768861,"707384006","Primary solid carcinoma of trachea","Condition","SNOMED","S",FALSE
"380",45768921,"707457009","Primary spindle cell carcinoma of lung","Condition","SNOMED","S",FALSE
"381",45768870,"707394001","Primary spindle cell carcinoma of trachea","Condition","SNOMED","S",FALSE
"382",45768948,"707489000","Primary spindle cell squamous cell carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"383",45768894,"707422006","Primary spindle cell squamous cell carcinoma of larynx","Condition","SNOMED","S",FALSE
"384",45769023,"707582006","Primary spindle cell squamous cell carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"385",45768953,"707495004","Primary squamous cell adenoid carcinoma of trachea","Condition","SNOMED","S",FALSE
"386",45768836,"707353009","Primary squamous cell carcinoma of accessory sinus","Condition","SNOMED","S",FALSE
"387",45768984,"707537007","Primary squamous cell carcinoma of anterior surface of epiglottis","Condition","SNOMED","S",FALSE
"388",45768979,"707531008","Primary squamous cell carcinoma of branchial cleft","Condition","SNOMED","S",FALSE
"389",45773563,"707359008","Primary squamous cell carcinoma of ethmoidal sinus","Condition","SNOMED","S",FALSE
"390",45768838,"707356001","Primary squamous cell carcinoma of frontal sinus","Condition","SNOMED","S",FALSE
"391",45769091,"707664003","Primary squamous cell carcinoma of glottis","Condition","SNOMED","S",FALSE
"392",45771033,"707697002","Primary squamous cell carcinoma of hypopharyngeal aspect of aryepiglottic fold","Condition","SNOMED","S",FALSE
"393",45768951,"707492001","Primary squamous cell carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"394",45768839,"707357005","Primary squamous cell carcinoma of laryngeal cartilage","Condition","SNOMED","S",FALSE
"395",45768840,"707358000","Primary squamous cell carcinoma of larynx","Condition","SNOMED","S",FALSE
"396",45768982,"707535004","Primary squamous cell carcinoma of lateral wall of oropharynx","Condition","SNOMED","S",FALSE
"397",45771015,"707354003","Primary squamous cell carcinoma of maxillary sinus","Condition","SNOMED","S",FALSE
"398",45768977,"707528007","Primary squamous cell carcinoma of nasopharynx","Condition","SNOMED","S",FALSE
"399",45769026,"707585008","Primary squamous cell carcinoma of oropharynx","Condition","SNOMED","S",FALSE
"400",45769121,"707703001","Primary squamous cell carcinoma of postcricoid region","Condition","SNOMED","S",FALSE
"401",45769108,"707686002","Primary squamous cell carcinoma of posterior wall of hypopharynx","Condition","SNOMED","S",FALSE
"402",45768980,"707532001","Primary squamous cell carcinoma of posterior wall of oropharynx","Condition","SNOMED","S",FALSE
"403",45769122,"707704007","Primary squamous cell carcinoma of pyriform sinus","Condition","SNOMED","S",FALSE
"404",45768837,"707355002","Primary squamous cell carcinoma of sphenoidal sinus","Condition","SNOMED","S",FALSE
"405",45769018,"707576008","Primary squamous cell carcinoma of subglottis","Condition","SNOMED","S",FALSE
"406",45769017,"707575007","Primary squamous cell carcinoma of supraglottis","Condition","SNOMED","S",FALSE
"407",45768865,"707388009","Primary squamous cell carcinoma of trachea","Condition","SNOMED","S",FALSE
"408",45773564,"707538002","Primary squamous cell carcinoma of vallecula","Condition","SNOMED","S",FALSE
"409",45768943,"707483004","Primary undifferentiated carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"410",45768893,"707421004","Primary undifferentiated carcinoma of larynx","Condition","SNOMED","S",FALSE
"411",45768920,"707456000","Primary undifferentiated carcinoma of lung","Condition","SNOMED","S",FALSE
"412",45768862,"707385007","Primary undifferentiated carcinoma of trachea","Condition","SNOMED","S",FALSE
"413",45768949,"707490009","Primary verrucous carcinoma of hypopharynx","Condition","SNOMED","S",FALSE
"414",45768898,"707427000","Primary verrucous carcinoma of larynx","Condition","SNOMED","S",FALSE
"415",45772942,"707494000","Primary verrucous carcinoma of trachea","Condition","SNOMED","S",FALSE
"416",44782609,"699028006","Primitive neuroectodermal tumor","Condition","SNOMED","S",FALSE
"417",45769849,"74411000119100","Prostatic intraepithelial neoplasia and adjacent atypia","Condition","SNOMED","S",FALSE
