domain_id,parent_concept,concept_name,concept_id,vocabulary_id,concept_code
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay,3018677,LOINC,14979-9
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay -- after addition of protein C activator + Factor V depleted plasma/aPTT,3041974,LOINC,52766-3
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --1 day post XXX challenge,3038668,LOINC,40110-9
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --1 hour post XXX challenge,3038547,LOINC,40102-6
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --1.5 hours post XXX challenge,3040681,LOINC,40103-4
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --12 hours post XXX challenge,3042449,LOINC,40109-1
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --18 hours post XXX challenge,3042634,LOINC,40111-7
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --2 hours post XXX challenge,3042294,LOINC,40104-2
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --2 hours pre XXX challenge,3039283,LOINC,40099-4
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --2nd specimen,3004144,LOINC,13058-3
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --3 hours post XXX challenge,3040598,LOINC,40105-9
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --30 minutes post XXX challenge,3038425,LOINC,40101-8
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --3rd specimen,3007328,LOINC,13059-1
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --4 hours post XXX challenge,3040750,LOINC,40106-7
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --4th specimen,3008791,LOINC,13060-9
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --6 hours post XXX challenge,3040623,LOINC,40107-5
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --8 hours post XXX challenge,3040743,LOINC,40108-3
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --after addition of APC,3052968,LOINC,48590-4
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --baseline,3042436,LOINC,40100-0
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation assay --post heparin neutralization,3041232,LOINC,52123-7
Measurement,aPTT in Platelet poor plasma by Coagulation assay,aPTT in Platelet poor plasma by Coagulation assay,3018677,LOINC,14979-9
Measurement,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,3013721,LOINC,1920-8
Measurement,Aspartate aminotransferase/Alanine aminotransferase [Enzymatic activity ratio] in Serum or Plasma,Aspartate aminotransferase/Alanine aminotransferase [Enzymatic activity ratio] in Serum or Plasma,3022893,LOINC,1916-6
Measurement,Basophils [#/volume] in Blood,Basophils [#/volume] in Blood,3006315,LOINC,26444-0
Measurement,Basophils | Blood | Hematology and Cell counts,Basophils [#/volume] in Blood,3006315,LOINC,26444-0
Measurement,Basophils | Blood | Hematology and Cell counts,Basophils [#/volume] in Blood by Automated count,3013429,LOINC,704-7
Measurement,Basophils | Blood | Hematology and Cell counts,Basophils [#/volume] in Blood by Manual count,3027651,LOINC,705-4
Measurement,Basophils | Blood | Hematology and Cell counts,Basophils | Blood | Hematology and Cell counts,37042222,LOINC,LP392736-7
Measurement,Bilirubin direct and total panel [Mass/volume] - Serum or Plasma,Bilirubin direct and total panel [Mass/volume] - Serum or Plasma,3045524,LOINC,34543-9
Measurement,Bilirubin|MCnc|Pt|ANYBldSerPl,Bilirubin.total [Mass/volume] in Arterial blood,40762888,LOINC,59827-6
Measurement,Bilirubin|MCnc|Pt|ANYBldSerPl,Bilirubin.total [Mass/volume] in Blood,3028833,LOINC,42719-5
Measurement,Bilirubin|MCnc|Pt|ANYBldSerPl,Bilirubin.total [Mass/volume] in Serum or Plasma,3024128,LOINC,1975-2
Measurement,Bilirubin|MCnc|Pt|ANYBldSerPl,Bilirubin.total [Mass/volume] in Venous blood,40762889,LOINC,59828-4
Measurement,Bilirubin|MCnc|Pt|ANYBldSerPl,Bilirubin|MCnc|Pt|ANYBldSerPl,40652709,LOINC,LG6199-6
Measurement,Body height,Body height,3036277,LOINC,8302-2
Measurement,Body mass index (BMI) [Ratio],Body mass index (BMI) [Ratio],3038553,LOINC,39156-5
Measurement,Body temperature,Body temperature,3020891,LOINC,8310-5
Measurement,Body weight,Body weight,3025315,LOINC,29463-7
Measurement,C reactive protein [Mass/volume] in Serum or Plasma,C reactive protein [Mass/volume] in Serum or Plasma,3020460,LOINC,1988-5
Measurement,COVID-19 severity scale,COVID-19 severity scale,703443,SNOMED,1300671000000104
Measurement,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,3007220,LOINC,2157-6
Measurement,"Creatinine and Glomerular filtration rate.predicted panel - Serum, Plasma or Blood",Creatinine [Mass/volume] in Serum or Plasma,3016723,LOINC,2160-0
Measurement,"Creatinine and Glomerular filtration rate.predicted panel - Serum, Plasma or Blood","Creatinine and Glomerular filtration rate.predicted panel - Serum, Plasma or Blood",3045262,LOINC,45066-8
Measurement,"Creatinine and Glomerular filtration rate.predicted panel - Serum, Plasma or Blood","Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",40764999,LOINC,62238-1
Measurement,"Creatinine and Glomerular filtration rate.predicted panel - Serum, Plasma or Blood","Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",36306178,LOINC,88293-6
Measurement,"Creatinine and Glomerular filtration rate.predicted panel - Serum, Plasma or Blood","Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",3053283,LOINC,48643-1
Measurement,"Creatinine and Glomerular filtration rate.predicted panel - Serum, Plasma or Blood","Glomerular filtration rate/1.73 sq M.predicted among females [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",3029829,LOINC,50044-7
Measurement,"Creatinine and Glomerular filtration rate.predicted panel - Serum, Plasma or Blood","Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",36303797,LOINC,88294-4
Measurement,"Creatinine and Glomerular filtration rate.predicted panel - Serum, Plasma or Blood","Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",3049187,LOINC,48642-3
Measurement,Creatinine|MCnc|Pt|ANYBldSerPl,Creatinine [Mass/volume] in Arterial blood,3007760,LOINC,21232-4
Measurement,Creatinine|MCnc|Pt|ANYBldSerPl,Creatinine [Mass/volume] in Blood,3051825,LOINC,38483-4
Measurement,Creatinine|MCnc|Pt|ANYBldSerPl,Creatinine [Mass/volume] in Serum or Plasma,3016723,LOINC,2160-0
Measurement,Creatinine|MCnc|Pt|ANYBldSerPl,Creatinine|MCnc|Pt|ANYBldSerPl,40652870,LOINC,LG6657-3
Measurement,Delivered oxygen flow rate,Delivered oxygen flow rate,4141684,SNOMED,427081008
Measurement,Delivered oxygen flow rate,Delivered oxygen flow rate to non ventilated lung,44782836,SNOMED,698833004
Measurement,Diastolic blood pressure,Diastolic blood pressure,3012888,LOINC,8462-4
Measurement,Eosinophils|NCnc|Pt|Bld,Eosinophils [#/volume] in Blood,3013115,LOINC,26449-9
Measurement,Eosinophils|NCnc|Pt|Bld,Eosinophils [#/volume] in Blood by Automated count,3028615,LOINC,711-2
Measurement,Eosinophils|NCnc|Pt|Bld,Eosinophils [#/volume] in Blood by Manual count,3009932,LOINC,712-0
Measurement,Eosinophils|NCnc|Pt|Bld,Eosinophils|NCnc|Pt|Bld,40653994,LOINC,LG32849-8
Measurement,Erythrocyte distribution width [Ratio],Erythrocyte distribution width [Ratio],3002385,LOINC,30385-9
Measurement,Erythrocyte distribution width | Red Blood Cells | Hematology and Cell counts,Erythrocyte distribution width [Entitic volume],3002888,LOINC,30384-2
Measurement,Erythrocyte distribution width | Red Blood Cells | Hematology and Cell counts,Erythrocyte distribution width [Entitic volume] by Automated count,3015182,LOINC,21000-5
Measurement,Erythrocyte distribution width | Red Blood Cells | Hematology and Cell counts,Erythrocyte distribution width [Ratio],3002385,LOINC,30385-9
Measurement,Erythrocyte distribution width | Red Blood Cells | Hematology and Cell counts,Erythrocyte distribution width [Ratio] by Automated count,3019897,LOINC,788-0
Measurement,Erythrocyte distribution width | Red Blood Cells | Hematology and Cell counts,Erythrocyte distribution width | Red Blood Cells | Hematology and Cell counts,37041261,LOINC,LP393348-0
Measurement,Ferritin | Serum or Plasma | Chemistry - non-challenge,Ferritin [Mass/volume] in Serum or Plasma,3001122,LOINC,2276-4
Measurement,Ferritin | Serum or Plasma | Chemistry - non-challenge,Ferritin [Mass/volume] in Serum or Plasma by Immunoassay,3015242,LOINC,20567-4
Measurement,Ferritin | Serum or Plasma | Chemistry - non-challenge,Ferritin | Serum or Plasma | Chemistry - non-challenge,37070654,LOINC,LP385083-3
Measurement,Fibrin D-dimer [Units/volume] in Platelet poor plasma,Fibrin D-dimer [Units/volume] in Platelet poor plasma,3023361,LOINC,7799-0
Measurement,Fibrin D-dimer FEU | Platelet poor plasma | Coagulation,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma,3051714,LOINC,48065-7
Measurement,Fibrin D-dimer FEU | Platelet poor plasma | Coagulation,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma by Immunoassay,3052648,LOINC,48067-3
Measurement,Fibrin D-dimer FEU | Platelet poor plasma | Coagulation,Fibrin D-dimer FEU | Platelet poor plasma | Coagulation,37051715,LOINC,LP394015-4
Measurement,Fibrinogen | Platelet poor plasma | Coagulation,Fibrinogen [Interpretation] in Platelet poor plasma,3008766,LOINC,21002-1
Measurement,Fibrinogen | Platelet poor plasma | Coagulation,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,3016407,LOINC,3255-7
Measurement,Fibrinogen | Platelet poor plasma | Coagulation,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation.derived,3052964,LOINC,48664-7
Measurement,Fibrinogen | Platelet poor plasma | Coagulation,Fibrinogen [Mass/volume] in Platelet poor plasma by Heat denaturation,3018928,LOINC,30902-1
Measurement,Fibrinogen | Platelet poor plasma | Coagulation,Fibrinogen [Presence] in Platelet poor plasma,3002937,LOINC,16859-1
Measurement,Fibrinogen | Platelet poor plasma | Coagulation,Fibrinogen | Platelet poor plasma | Coagulation,37032427,LOINC,LP394019-6
Measurement,Francisella tularensis IgG Ab [Presence] in Serum,Francisella tularensis IgG Ab [Presence] in Serum,3018198,LOINC,7889-9
Measurement,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood","Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood",40771922,LOINC,69405-9
Measurement,Glucose|MCnc|Pt|ANYBldSerPl,Glucose [Mass/volume] in Arterial blood,3031266,LOINC,41651-1
Measurement,Glucose|MCnc|Pt|ANYBldSerPl,Glucose [Mass/volume] in Blood,3000483,LOINC,2339-0
Measurement,Glucose|MCnc|Pt|ANYBldSerPl,Glucose [Mass/volume] in Blood by Automated test strip,3011424,LOINC,2340-8
Measurement,Glucose|MCnc|Pt|ANYBldSerPl,Glucose [Mass/volume] in Blood by Test strip manual,3014053,LOINC,2341-6
Measurement,Glucose|MCnc|Pt|ANYBldSerPl,Glucose [Mass/volume] in Capillary blood,3004077,LOINC,32016-8
Measurement,Glucose|MCnc|Pt|ANYBldSerPl,Glucose [Mass/volume] in Capillary blood by Glucometer,3034962,LOINC,41653-7
Measurement,Glucose|MCnc|Pt|ANYBldSerPl,Glucose [Mass/volume] in Serum or Plasma,3004501,LOINC,2345-7
Measurement,Glucose|MCnc|Pt|ANYBldSerPl,"Glucose [Mass/volume] in Serum, Plasma or Blood",44816672,LOINC,74774-1
Measurement,Glucose|MCnc|Pt|ANYBldSerPl,Glucose [Mass/volume] in Venous blood,3033408,LOINC,41652-9
Measurement,Glucose|MCnc|Pt|ANYBldSerPl,Glucose|MCnc|Pt|ANYBldSerPl,40653085,LOINC,LG7967-5
Measurement,Heart rate,Heart rate,3027018,LOINC,8867-4
Measurement,Hematocrit | Blood | Hematology and Cell counts,Hematocrit [Pure volume fraction] of Blood by Automated count,42869588,LOINC,71833-8
Measurement,Hematocrit | Blood | Hematology and Cell counts,Hematocrit [Volume Fraction] of Blood,3009542,LOINC,20570-8
Measurement,Hematocrit | Blood | Hematology and Cell counts,Hematocrit [Volume Fraction] of Blood by Automated count,3023314,LOINC,4544-3
Measurement,Hematocrit | Blood | Hematology and Cell counts,Hematocrit [Volume Fraction] of Blood by Centrifugation,3019909,LOINC,4545-0
Measurement,Hematocrit | Blood | Hematology and Cell counts,Hematocrit [Volume Fraction] of Blood by Estimated,3050746,LOINC,48703-3
Measurement,Hematocrit | Blood | Hematology and Cell counts,Hematocrit [Volume Fraction] of Blood by Impedance,3013752,LOINC,31100-1
Measurement,Hematocrit | Blood | Hematology and Cell counts,Hematocrit | Blood | Hematology and Cell counts,37070108,LOINC,LP392479-4
Measurement,Hemoglobin [Mass/volume] in Blood,Hemoglobin [Mass/volume] in Blood,3000963,LOINC,718-7
Measurement,Inhaled oxygen flow rate,Inhaled oxygen flow rate,3005629,LOINC,3151-8
Measurement,INR in Platelet poor plasma by Coagulation assay,INR in Platelet poor plasma by Coagulation assay,3022217,LOINC,6301-6
Measurement,Inspired oxygen concentration,Inspired oxygen concentration,4353936,SNOMED,250774007
Measurement,Interleukin 6 [Mass/volume] in Serum or Plasma,Interleukin 6 [Mass/volume] in Serum or Plasma,3023091,LOINC,26881-3
Measurement,Lactate dehydrogenase panel - Serum or Plasma,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,3022250,LOINC,14804-9
Measurement,Lactate dehydrogenase panel - Serum or Plasma,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Pyruvate to lactate reaction,3005225,LOINC,14805-6
Measurement,Lactate dehydrogenase panel - Serum or Plasma,Lactate dehydrogenase 1/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,3006898,LOINC,2536-1
Measurement,Lactate dehydrogenase panel - Serum or Plasma,Lactate dehydrogenase 2/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,3023919,LOINC,2539-5
Measurement,Lactate dehydrogenase panel - Serum or Plasma,Lactate dehydrogenase 3/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,3007858,LOINC,2542-9
Measurement,Lactate dehydrogenase panel - Serum or Plasma,Lactate dehydrogenase 4/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,3024830,LOINC,2545-2
Measurement,Lactate dehydrogenase panel - Serum or Plasma,Lactate dehydrogenase 5/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,3012481,LOINC,2548-6
Measurement,Lactate dehydrogenase panel - Serum or Plasma,Lactate dehydrogenase isoenzymes [Interpretation] in Serum or Plasma,3009347,LOINC,5910-5
Measurement,Lactate dehydrogenase panel - Serum or Plasma,Lactate dehydrogenase isoenzymes [Interpretation] in Serum or Plasma Narrative,3049516,LOINC,49279-3
Measurement,Lactate dehydrogenase panel - Serum or Plasma,Lactate dehydrogenase panel - Serum or Plasma,3034022,LOINC,42929-0
Measurement,Lactate|SCnc|Pt|ANYBldSerPl,Lactate [Moles/volume] in Arterial blood,3018405,LOINC,2518-9
Measurement,Lactate|SCnc|Pt|ANYBldSerPl,Lactate [Moles/volume] in Blood,3047181,LOINC,32693-4
Measurement,Lactate|SCnc|Pt|ANYBldSerPl,Lactate [Moles/volume] in Capillary blood,3028271,LOINC,19239-3
Measurement,Lactate|SCnc|Pt|ANYBldSerPl,Lactate [Moles/volume] in Mixed venous blood,3005949,LOINC,19240-1
Measurement,Lactate|SCnc|Pt|ANYBldSerPl,Lactate [Moles/volume] in Serum or Plasma,3014111,LOINC,2524-7
Measurement,Lactate|SCnc|Pt|ANYBldSerPl,Lactate [Moles/volume] in Venous blood,3008037,LOINC,2519-7
Measurement,Lactate|SCnc|Pt|ANYBldSerPl,Lactate|SCnc|Pt|ANYBldSerPl,40653238,LOINC,LG6039-4
Measurement,Leukocytes | Blood | Hematology and Cell counts,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood,3001657,LOINC,12227-5
Measurement,Leukocytes | Blood | Hematology and Cell counts,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood by Automated count,3046900,LOINC,33256-9
Measurement,Leukocytes | Blood | Hematology and Cell counts,Leukocytes [#/volume] in Blood,3010813,LOINC,26464-8
Measurement,Leukocytes | Blood | Hematology and Cell counts,Leukocytes [#/volume] in Blood by Automated count,3000905,LOINC,6690-2
Measurement,Leukocytes | Blood | Hematology and Cell counts,Leukocytes [#/volume] in Blood by Estimate,3032393,LOINC,49498-9
Measurement,Leukocytes | Blood | Hematology and Cell counts,Leukocytes [#/volume] in Blood by Manual count,3003282,LOINC,804-5
Measurement,Leukocytes | Blood | Hematology and Cell counts,Leukocytes | Blood | Hematology and Cell counts,37043992,LOINC,LP392599-9
Measurement,Lymphocytes|NCnc|Pt|Bld,Lymphocytes [#/volume] in Blood,3019198,LOINC,26474-7
Measurement,Lymphocytes|NCnc|Pt|Bld,Lymphocytes [#/volume] in Blood by Automated count,3004327,LOINC,731-0
Measurement,Lymphocytes|NCnc|Pt|Bld,Lymphocytes [#/volume] in Blood by Manual count,3003215,LOINC,732-8
Measurement,Lymphocytes|NCnc|Pt|Bld,Lymphocytes|NCnc|Pt|Bld,40654045,LOINC,LG32863-9
Measurement,Monocytes|NCnc|Pt|Bld,Monocytes [#/volume] in Blood,3001604,LOINC,26484-6
Measurement,Monocytes|NCnc|Pt|Bld,Monocytes [#/volume] in Blood by Automated count,3033575,LOINC,742-7
Measurement,Monocytes|NCnc|Pt|Bld,Monocytes [#/volume] in Blood by Manual count,3034107,LOINC,743-5
Measurement,Monocytes|NCnc|Pt|Bld,Monocytes|NCnc|Pt|Bld,40654069,LOINC,LG32885-2
Measurement,Neutrophils|NCnc|Pt|Bld,Neutrophils [#/volume] in Blood,3017732,LOINC,26499-4
Measurement,Neutrophils|NCnc|Pt|Bld,Neutrophils [#/volume] in Blood by Automated count,3013650,LOINC,751-8
Measurement,Neutrophils|NCnc|Pt|Bld,Neutrophils [#/volume] in Blood by Manual count,3017501,LOINC,753-4
Measurement,Neutrophils|NCnc|Pt|Bld,Neutrophils|NCnc|Pt|Bld,40654088,LOINC,LG32886-0
Measurement,Oxygen [Partial pressure] in Arterial blood,Oxygen [Partial pressure] in Arterial blood,3027801,LOINC,2703-7
Measurement,Oxygen saturation in Arterial blood,Oxygen saturation in Arterial blood,3016502,LOINC,2708-6
Measurement,Oxygen saturation in Arterial blood by Pulse oximetry,Oxygen saturation in Arterial blood by Pulse oximetry,40762499,LOINC,59408-5
Measurement,Oxygen/Inspired gas Respiratory system --on ventilator,Oxygen/Inspired gas Respiratory system --on ventilator,3026238,LOINC,19996-8
Measurement,Platelets [#/volume] in Blood,Platelets [#/volume] in Blood,3007461,LOINC,26515-7
Measurement,Platelets [#/volume] in Blood by Automated count,Platelets [#/volume] in Blood by Automated count,3024929,LOINC,777-3
Measurement,Platelets [#/volume] in Blood by Manual count,Platelets [#/volume] in Blood by Manual count,3010834,LOINC,778-1
Measurement,Potassium|SCnc|Pt|ANYBldSerPl,Potassium [Moles/volume] in Arterial blood,3043409,LOINC,32713-0
Measurement,Potassium|SCnc|Pt|ANYBldSerPl,Potassium [Moles/volume] in Blood,3005456,LOINC,6298-4
Measurement,Potassium|SCnc|Pt|ANYBldSerPl,Potassium [Moles/volume] in Capillary blood,3040893,LOINC,39790-1
Measurement,Potassium|SCnc|Pt|ANYBldSerPl,Potassium [Moles/volume] in Mixed venous blood,3031219,LOINC,41656-0
Measurement,Potassium|SCnc|Pt|ANYBldSerPl,Potassium [Moles/volume] in Serum or Plasma,3023103,LOINC,2823-3
Measurement,Potassium|SCnc|Pt|ANYBldSerPl,"Potassium [Moles/volume] in Serum, Plasma or Blood",46235078,LOINC,77142-8
Measurement,Potassium|SCnc|Pt|ANYBldSerPl,Potassium [Moles/volume] in Venous blood,3041354,LOINC,39789-3
Measurement,Potassium|SCnc|Pt|ANYBldSerPl,Potassium|SCnc|Pt|ANYBldSerPl,40653596,LOINC,LG10990-6
Measurement,Procalcitonin [Mass/volume] in Serum or Plasma,Procalcitonin [Mass/volume] in Serum or Plasma,3046279,LOINC,33959-8
Measurement,Prothrombin time (PT),Prothrombin time (PT),3034426,LOINC,5902-2
Measurement,Respiratory rate,Respiratory rate,3024171,LOINC,9279-1
Measurement,SARS coronavirus 2 (COVID-19) immunization status,SARS coronavirus 2 (COVID-19) immunization status,36033639,LOINC,97155-6
Measurement,Sodium|SCnc|Pt|ANYBldSerPl,Sodium [Moles/volume] in Arterial blood,3043706,LOINC,32717-1
Measurement,Sodium|SCnc|Pt|ANYBldSerPl,Sodium [Moles/volume] in Blood,3000285,LOINC,2947-0
Measurement,Sodium|SCnc|Pt|ANYBldSerPl,Sodium [Moles/volume] in Capillary blood,3038702,LOINC,39792-7
Measurement,Sodium|SCnc|Pt|ANYBldSerPl,Sodium [Moles/volume] in Mixed venous blood,3031579,LOINC,41657-8
Measurement,Sodium|SCnc|Pt|ANYBldSerPl,Sodium [Moles/volume] in Serum or Plasma,3019550,LOINC,2951-2
Measurement,Sodium|SCnc|Pt|ANYBldSerPl,"Sodium [Moles/volume] in Serum, Plasma or Blood",46235784,LOINC,77139-4
Measurement,Sodium|SCnc|Pt|ANYBldSerPl,Sodium [Moles/volume] in Venous blood,3041473,LOINC,39791-9
Measurement,Sodium|SCnc|Pt|ANYBldSerPl,Sodium|SCnc|Pt|ANYBldSerPl,40653762,LOINC,LG11363-5
Measurement,Systolic blood pressure,Systolic blood pressure,3004249,LOINC,8480-6
Measurement,Troponin I.cardiac | Serum or Plasma | Chemistry - non-challenge,Troponin I.cardiac [Interpretation] in Serum or Plasma Qualitative by High sensitivity method,36304114,LOINC,89578-9
Measurement,Troponin I.cardiac | Serum or Plasma | Chemistry - non-challenge,Troponin I.cardiac [Mass/volume] in Serum or Plasma,3021337,LOINC,10839-9
Measurement,Troponin I.cardiac | Serum or Plasma | Chemistry - non-challenge,Troponin I.cardiac [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,3032971,LOINC,49563-0
Measurement,Troponin I.cardiac | Serum or Plasma | Chemistry - non-challenge,Troponin I.cardiac [Mass/volume] in Serum or Plasma by High sensitivity method,36306105,LOINC,89579-7
Measurement,Troponin I.cardiac | Serum or Plasma | Chemistry - non-challenge,Troponin I.cardiac | Serum or Plasma | Chemistry - non-challenge,37063873,LOINC,LP385942-0
Measurement,Urea nitrogen|MCnc|Pt|ANYBldSerPl,Urea nitrogen [Mass/volume] in Arterial blood,3026617,LOINC,12961-9
Measurement,Urea nitrogen|MCnc|Pt|ANYBldSerPl,Urea nitrogen [Mass/volume] in Blood,3004295,LOINC,6299-2
Measurement,Urea nitrogen|MCnc|Pt|ANYBldSerPl,Urea nitrogen [Mass/volume] in Peripheral blood,3010335,LOINC,12963-5
Measurement,Urea nitrogen|MCnc|Pt|ANYBldSerPl,Urea nitrogen [Mass/volume] in Serum or Plasma,3013682,LOINC,3094-0
Measurement,Urea nitrogen|MCnc|Pt|ANYBldSerPl,Urea nitrogen [Mass/volume] in Venous blood,3027219,LOINC,12962-7
Measurement,Urea nitrogen|MCnc|Pt|ANYBldSerPl,Urea nitrogen|MCnc|Pt|ANYBldSerPl,40653900,LOINC,LG1314-6
Observation,Asthma,Drug-induced asthma,4244339,SNOMED,93432008
Observation,Gender identity,Gender identity,46235215,LOINC,76691-5
Observation,Hypertensive disorder,Multiple drug intolerant hypertension,37208293,SNOMED,1078301000112109
Observation,Positive pressure therapy,Biphasic positive airway pressure via facial mask,3197551,Nebraska Lexicon,17560001000004108
Observation,Positive pressure therapy,Continuous positive airway pressure to nonventilated lung,40488414,SNOMED,448134000
Observation,Positive pressure therapy,Continuous positive airway pressure ventilation treatment,4165535,SNOMED,47545007
Observation,Positive pressure therapy,Dual pressure spontaneous ventilation support,4055262,SNOMED,243142003
Observation,Positive pressure therapy,Home nasal BIPAP use,3196459,Nebraska Lexicon,12950001000004107
Observation,Positive pressure therapy,Intermittent CPAP,4042360,SNOMED,229308003
Observation,Positive pressure therapy,Intermittent positive pressure breathing treatment,4306204,SNOMED,387727008
Observation,Positive pressure therapy,Intermittent positive pressure breathing treatment with nebulized medication,4061066,SNOMED,19861002
Observation,Positive pressure therapy,Intermittent positive pressure breathing treatment without nebulized medication,4302668,SNOMED,387726004
Observation,Positive pressure therapy,Nasal ventilation therapy,4039924,SNOMED,229312009
Observation,Positive pressure therapy,Nocturnal continuous positive airway pressure,3661882,SNOMED,34281000175105
Observation,Positive pressure therapy,Nocturnal dual pressure spontaneous ventilation support,3661883,SNOMED,34291000175108
Observation,Positive pressure therapy,Positive expiratory pressure mask physiotherapy,4132745,SNOMED,127778006
Observation,Positive pressure therapy,Positive pressure therapy,4039922,SNOMED,229306004
Observation,Pregnant,Antepartum elder primigravida,3192256,Nebraska Lexicon,5860001000004109
Observation,Pregnant,Combined oral contraceptive pill failure,4060126,SNOMED,169470007
Observation,Pregnant,Contraception failure,4011629,SNOMED,102955006
Observation,Pregnant,Contraceptive sponge failure,4061415,SNOMED,169533001
Observation,Pregnant,Depot contraceptive failure,4060231,SNOMED,169524003
Observation,Pregnant,Female sterilization failure,4061420,SNOMED,169550004
Observation,Pregnant,Gravida 10,4133724,SNOMED,127373004
Observation,Pregnant,Gravida 2,4132563,SNOMED,127365008
Observation,Pregnant,Gravida 3,4132099,SNOMED,127366009
Observation,Pregnant,Gravida 4,4132100,SNOMED,127367000
Observation,Pregnant,Gravida 5,4133030,SNOMED,127368005
Observation,Pregnant,Gravida 6,4132101,SNOMED,127369002
Observation,Pregnant,Gravida 7,4132564,SNOMED,127370001
Observation,Pregnant,Gravida 8,4133032,SNOMED,127371002
Observation,Pregnant,Gravida 9,4133033,SNOMED,127372009
Observation,Pregnant,Gravida more than 10,4132565,SNOMED,127374005
Observation,Pregnant,IUD failure - pregnant,4061672,SNOMED,169488004
Observation,Pregnant,Multigravida,4012560,SNOMED,102876002
Observation,Pregnant,Multigravida of advanced maternal age,40481872,SNOMED,443460007
Observation,Pregnant,Normal pregnancy in multigravida,36684865,SNOMED,457821000124106
Observation,Pregnant,Postcoital IUCD failure,4059977,SNOMED,169545005
Observation,Pregnant,Postcoital OCP failure,4061683,SNOMED,169544009
Observation,Pregnant,Pregnancy on oral contraceptive,4012089,SNOMED,102872000
Observation,Pregnant,"Pregnant, diaphragm failure",4061676,SNOMED,169501005
