Concept ID,Concept Code,Concept Name,Domain,Vocabulary,Standard Concept
4271333,63088003,Allergic asthma without status asthmaticus,Condition,SNOMED,S
3458794,389145006,Allergic atopic asthma,Condition,Nebraska Lexicon,N
45561757,B44.81,Allergic bronchopulmonary aspergillosis,Condition,ICD10CM,N
44831284,518.6,Allergic bronchopulmonary aspergillosis,Condition,ICD9CM,N
3472500,37981002,Allergic bronchopulmonary aspergillosis,Condition,Nebraska Lexicon,N
257583,37981002,Allergic bronchopulmonary aspergillosis,Condition,SNOMED,S
3558277,7.07361E+14,Allergic bronchopulmonary aspergillosis,Condition,SNOMED,N
3438741,1.03781E+14,Allergic bronchopulmonary mycosis,Condition,Nebraska Lexicon,N
45757063,1.03781E+14,Allergic bronchopulmonary mycosis,Condition,SNOMED,S
3137831,233684009,Allergic non-atopic asthma,Condition,Nebraska Lexicon,N
40436413,233684009,Allergic non-atopic asthma,Condition,SNOMED,N
3436766,91926002,Allergic rhinitis caused by grass pollen,Condition,Nebraska Lexicon,N
3438569,21719001,Allergic rhinitis caused by pollens,Condition,Nebraska Lexicon,N
3453064,91927006,Allergic rhinitis caused by tree pollen,Condition,Nebraska Lexicon,N
3467057,91928001,Allergic rhinitis caused by weed pollen,Condition,Nebraska Lexicon,N
4241525,91926002,Allergic rhinitis due to grass pollen,Condition,SNOMED,S
35207972,J30.1,Allergic rhinitis due to pollen,Condition,ICD10CM,N
44831272,477,Allergic rhinitis due to pollen,Condition,ICD9CM,N
256439,21719001,Allergic rhinitis due to pollen,Condition,SNOMED,S
4241526,91927006,Allergic rhinitis due to tree pollen,Condition,SNOMED,S
4240899,91928001,Allergic rhinitis due to weed pollen,Condition,SNOMED,S
3439569,30352005,Allergic-infective asthma,Condition,Nebraska Lexicon,N
4147509,30352005,Allergic-infective asthma,Condition,SNOMED,N
3184997,4981000,Alveolar emphysema of lung,Condition,Nebraska Lexicon,N
3172692,713349004,Anaemia co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37017132,713349004,Anemia co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
3315379,37618003,Antepartum hypertensive vascular disease,Condition,Nebraska Lexicon,N
3185356,5.95E+15,Antepartum twin pregnancy with death of one fetus,Condition,Nebraska Lexicon,S
3456736,713508003,Aplastic anaemia co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37019055,713508003,Aplastic anemia co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
3083981,266290000,Arteriosclerotic heart disease,Condition,Nebraska Lexicon,N
3329162,713732008,Aspergillosis co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37017456,713732008,Aspergillosis co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
46269801,1.06927E+16,Aspirin exacerbated respiratory disease,Condition,SNOMED,S
3551307,9.5111E+13,Aspirin-induced asthma,Condition,SNOMED,N
3551579,9.9981E+13,Aspirin-induced asthma,Condition,SNOMED,N
4250128,407674008,Aspirin-induced asthma,Condition,SNOMED,S
3137833,233686006,Aspirin-sensitive asthma with nasal polyps,Condition,Nebraska Lexicon,N
4120260,233686006,Aspirin-sensitive asthma with nasal polyps,Condition,SNOMED,N
1569488,J45,Asthma,Condition,ICD10CM,N
44821987,493,Asthma,Condition,ICD9CM,N
3105909,155574008,Asthma,Condition,Nebraska Lexicon,N
3120383,187687003,Asthma,Condition,Nebraska Lexicon,N
317009,195967001,Asthma,Condition,SNOMED,S
40316543,155574008,Asthma,Condition,SNOMED,N
40381380,187687003,Asthma (disorder),Condition,SNOMED,N
3067259,155578006,Asthma attack,Condition,Nebraska Lexicon,N
3079384,266398009,Asthma attack,Condition,Nebraska Lexicon,N
3105913,155579003,Asthma attack,Condition,Nebraska Lexicon,N
3124995,195981004,Asthma attack,Condition,Nebraska Lexicon,N
3141623,266364000,Asthma attack,Condition,Nebraska Lexicon,N
4141621,266364000,Asthma attack,Condition,SNOMED,N
40316547,155578006,Asthma attack (& NOS),Condition,SNOMED,N
40395889,195981004,Asthma attack (& NOS),Condition,SNOMED,N
3066368,274105009,Asthma attack NOS,Condition,Nebraska Lexicon,N
3538741,6.53751E+14,Asthma attack NOS,Condition,SNOMED,N
4170623,274105009,Asthma attack NOS,Condition,SNOMED,N
4211530,56968009,Asthma caused by wood dust,Condition,SNOMED,S
3293711,266361008,Asthma due to internal immunological process,Condition,Nebraska Lexicon,N
3188624,1.07421E+16,Asthma in mother complicating childbirth,Condition,Nebraska Lexicon,N
45772073,1.07421E+16,Asthma in mother complicating childbirth,Condition,SNOMED,S
3228802,7.2301E+13,Asthma in pregnancy,Condition,Nebraska Lexicon,N
42535716,7.2301E+13,Asthma in pregnancy,Condition,SNOMED,S
3141624,266365004,Asthma NOS,Condition,Nebraska Lexicon,N
4141622,266365004,Asthma NOS,Condition,SNOMED,N
4112670,195979001,Asthma unspecified,Condition,SNOMED,N
3234322,4.01E+11,Asthma with irreversible airway obstruction,Condition,Nebraska Lexicon,N
43530745,4.01E+11,Asthma with irreversible airway obstruction,Condition,SNOMED,S
3161077,57546000,Asthma with status asthmaticus,Condition,Nebraska Lexicon,N
256716,57546000,Asthma with status asthmaticus,Condition,SNOMED,N
3254509,55570000,Asthma without status asthmaticus,Condition,Nebraska Lexicon,N
4206340,55570000,Asthma without status asthmaticus,Condition,SNOMED,S
44826679,493.9,"Asthma, unspecified",Condition,ICD9CM,N
44821988,493.9,"Asthma, unspecified type, unspecified",Condition,ICD9CM,N
44823144,493.92,"Asthma, unspecified type, with (acute) exacerbation",Condition,ICD9CM,N
44832424,493.91,"Asthma, unspecified type, with status asthmaticus",Condition,ICD9CM,N
3105911,155576005,Asthma: [intrinsic] or [late onset],Condition,Nebraska Lexicon,N
3141648,266397004,Asthma: [intrinsic] or [late onset],Condition,Nebraska Lexicon,N
40316545,155576005,Asthma: [intrinsic] or [late onset],Condition,SNOMED,N
40345759,266397004,Asthma: [intrinsic] or [late onset],Condition,SNOMED,N
40316548,155579003,Asthma: [NOS] or [attack],Condition,SNOMED,N
40345760,266398009,Asthma: [NOS] or [attack],Condition,SNOMED,N
3267799,1.06928E+16,Asthma-chronic obstructive pulmonary disease overlap syndrome,Condition,Nebraska Lexicon,N
3547213,9.44961E+14,Asthma-chronic obstructive pulmonary disease overlap syndrome,Condition,SNOMED,N
3547214,9.44971E+14,Asthma-chronic obstructive pulmonary disease overlap syndrome,Condition,SNOMED,N
46274062,1.06928E+16,Asthma-chronic obstructive pulmonary disease overlap syndrome,Condition,SNOMED,S
3124967,195939005,Asthmatic bronchitis,Condition,Nebraska Lexicon,N
3262344,405944004,Asthmatic bronchitis,Condition,Nebraska Lexicon,N
4233784,405944004,Asthmatic bronchitis,Condition,SNOMED,S
40395540,195939005,Asthmatic bronchitis,Condition,SNOMED,N
35225089,Z21,Asymptomatic human immunodeficiency virus [HIV] infection status,Condition,ICD10CM,N
44824945,V08,Asymptomatic human immunodeficiency virus [HIV] infection status,Condition,ICD9CM,N
3421968,9.0681E+13,Asymptomatic human immunodeficiency virus A1 infection,Condition,Nebraska Lexicon,N
42538959,9.0681E+13,Asymptomatic human immunodeficiency virus A1 infection,Condition,SNOMED,S
3387279,9.0691E+13,Asymptomatic human immunodeficiency virus A2 infection,Condition,Nebraska Lexicon,N
42538960,9.0691E+13,Asymptomatic human immunodeficiency virus A2 infection,Condition,SNOMED,S
3424477,91947003,Asymptomatic human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
4241530,91947003,Asymptomatic human immunodeficiency virus infection,Condition,SNOMED,S
3183498,91948008,Asymptomatic human immunodeficiency virus infection in pregnancy,Condition,Nebraska Lexicon,N
4239722,91948008,Asymptomatic human immunodeficiency virus infection in pregnancy,Condition,SNOMED,S
3262591,1.60141E+16,Atherosclerosis of bypass graft of bilateral lower limbs with intermittent claudication,Condition,Nebraska Lexicon,N
761828,1.60141E+16,Atherosclerosis of bypass graft of bilateral lower limbs with intermittent claudication,Condition,SNOMED,S
3241715,1.6014E+16,Atherosclerosis of bypass graft of left lower limb with intermittent claudication,Condition,Nebraska Lexicon,N
761827,1.6014E+16,Atherosclerosis of bypass graft of left lower limb with intermittent claudication,Condition,SNOMED,S
3225360,1.60137E+16,Atherosclerosis of bypass graft of right lower limb with intermittent claudication,Condition,Nebraska Lexicon,N
761826,1.60137E+16,Atherosclerosis of bypass graft of right lower limb with intermittent claudication,Condition,SNOMED,S
3406073,720519003,"Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome",Condition,Nebraska Lexicon,N
36715051,720519003,"Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome",Condition,SNOMED,S
3245473,266356006,Atrophic (senile) emphysema,Condition,Nebraska Lexicon,N
4148124,266356006,Atrophic (senile) emphysema,Condition,SNOMED,S
3124858,195776003,Atrophic pharyngitis,Condition,Nebraska Lexicon,N
3326152,63866002,Atrophic pharyngitis,Condition,Nebraska Lexicon,N
4273688,63866002,Atrophic pharyngitis,Condition,SNOMED,S
40395034,195776003,Atrophic pharyngitis,Condition,SNOMED,N
3345273,5.30559E+17,Atypical diabetes mellitus,Condition,Nebraska Lexicon,N
36713275,5.30559E+17,Atypical diabetes mellitus,Condition,SNOMED,S
3172355,713544008,Bacterial pneumonia co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37019058,713544008,Bacterial pneumonia co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
3431337,34015007,Bakers' asthma,Condition,Nebraska Lexicon,N
4143474,34015007,Bakers' asthma,Condition,SNOMED,S
3390269,403443000,Beh+ºet's disease affecting oral mucosa,Condition,Nebraska Lexicon,N
4293711,403443000,Beh+ºet's disease affecting oral mucosa,Condition,SNOMED,S
3158273,41225007,Beh+ºet's syndrome,Condition,Nebraska Lexicon,N
40585629,41225007,Beh+ºet's syndrome,Condition,SNOMED,N
3376296,239922003,Behcet disease with multisystem involvement,Condition,Nebraska Lexicon,N
3288496,239921005,Behcet disease with organ/system involvement,Condition,Nebraska Lexicon,N
3415336,57484009,"Behcet syndrome, complete type",Condition,Nebraska Lexicon,N
3312603,53485006,"Behcet syndrome, incomplete type",Condition,Nebraska Lexicon,N
3237289,54034003,"Behcet syndrome, intestinal type",Condition,Nebraska Lexicon,N
3296131,21542005,"Behcet syndrome, neurologic type",Condition,Nebraska Lexicon,N
3181604,3275009,"Behcet syndrome, vascular type",Condition,Nebraska Lexicon,N
35208833,M35.2,Behcet's disease,Condition,ICD10CM,N
3104868,154424000,Behcet's disease,Condition,Nebraska Lexicon,N
40320119,154424000,Behcet's disease,Condition,SNOMED,N
4343930,239922003,Behcet's disease with multisystem involvement,Condition,SNOMED,S
4347061,239921005,Behcet's disease with organ/system involvement,Condition,SNOMED,S
44819417,136.1,Behcet's syndrome,Condition,ICD9CM,N
436642,310701003,Behcet's syndrome,Condition,SNOMED,S
4211990,57484009,"Behcet's syndrome, complete type",Condition,SNOMED,S
4203452,53485006,"Behcet's syndrome, incomplete type",Condition,SNOMED,S
4202809,54034003,"Behcet's syndrome, intestinal type",Condition,SNOMED,S
4070155,21542005,"Behcet's syndrome, neurologic type",Condition,SNOMED,S
4138971,3275009,"Behcet's syndrome, vascular type",Condition,SNOMED,S
44834715,401.1,Benign essential hypertension,Condition,ICD9CM,N
3124280,194758001,Benign essential hypertension,Condition,Nebraska Lexicon,N
3424780,1201005,Benign essential hypertension,Condition,Nebraska Lexicon,N
312648,1201005,Benign essential hypertension,Condition,SNOMED,S
40398393,194758001,Benign essential hypertension,Condition,SNOMED,N
3352019,71874008,Benign essential hypertension complicating AND/OR reason for care during childbirth,Condition,Nebraska Lexicon,N
4215640,71874008,Benign essential hypertension complicating AND/OR reason for care during childbirth,Condition,SNOMED,S
4034031,23717007,Benign essential hypertension complicating AND/OR reason for care during pregnancy,Condition,SNOMED,S
3271004,35303009,Benign essential hypertension complicating AND/OR reason for care during puerperium,Condition,Nebraska Lexicon,N
4148205,35303009,Benign essential hypertension complicating AND/OR reason for care during puerperium,Condition,SNOMED,S
3347715,198942000,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium",Condition,Nebraska Lexicon,N
321638,198942000,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium",Condition,SNOMED,S
3185553,198944004,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered",Condition,Nebraska Lexicon,N
314103,198944004,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered",Condition,SNOMED,S
3414459,198945003,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",Condition,Nebraska Lexicon,N
320456,198945003,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",Condition,SNOMED,S
3405241,198946002,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered",Condition,Nebraska Lexicon,N
314423,198946002,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered",Condition,SNOMED,S
3126716,198948001,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium NOS",Condition,Nebraska Lexicon,N
4057972,198948001,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium NOS",Condition,SNOMED,N
3126715,198943005,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium unspecified",Condition,Nebraska Lexicon,N
4057971,198943005,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium unspecified",Condition,SNOMED,N
3422085,198947006,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication",Condition,Nebraska Lexicon,N
4062811,198947006,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication",Condition,SNOMED,S
44831376,642,"Benign essential hypertension complicating pregnancy, childbirth, and the puerperium",Condition,ICD9CM,N
44824390,642.03,"Benign essential hypertension complicating pregnancy, childbirth, and the puerperium, antepartum condition or complication",Condition,ICD9CM,N
44823229,642.01,"Benign essential hypertension complicating pregnancy, childbirth, and the puerperium, delivered, with or without mention of antepartum condition",Condition,ICD9CM,N
44830210,642.04,"Benign essential hypertension complicating pregnancy, childbirth, and the puerperium, postpartum condition or complication",Condition,ICD9CM,N
44824389,642,"Benign essential hypertension complicating pregnancy, childbirth, and the puerperium, unspecified as to episode of care or not applicable",Condition,ICD9CM,N
3268727,63287004,Benign essential hypertension in obstetric context,Condition,Nebraska Lexicon,N
4269358,63287004,Benign essential hypertension in obstetric context,Condition,SNOMED,S
44827929,642.02,"Benign essential hypertension, complicating pregnancy, childbirth, and the puerperium, delivered, with mention of postpartum complication",Condition,ICD9CM,N
3221967,10725009,Benign hypertension,Condition,Nebraska Lexicon,N
4028741,10725009,Benign hypertension,Condition,SNOMED,S
3390158,4.49631E+14,Benign hypertensive heart disease and chronic kidney disease,Condition,Nebraska Lexicon,N
3227361,2.85061E+14,Benign hypertensive heart disease and chronic kidney disease stage 2,Condition,Nebraska Lexicon,N
3275526,2.85081E+14,Benign hypertensive heart disease and chronic kidney disease stage 3,Condition,Nebraska Lexicon,N
3355873,2.85101E+14,Benign hypertensive heart disease and chronic kidney disease stage 4,Condition,Nebraska Lexicon,N
